Row,Flag,Question,Answer,Category,Reason
3849,#redflag,Segregate Government protected information and metadata on the handling of Government protected information from other information. Commingling of information is prohibited.,,EMPTY,No answer content
3850,#redflag,The Contractor (and/or any subcontractor) shall respond to all alerts/Indicators of Compromise (IOCs) provided by HHS Computer Security Incident Response Center (CSIRC)/FDA SMC /Incident Response Team,,EMPTY,No answer content
3851,#yellowflag,6.013 The system shall allow for external monitoring via incorporated scripting and/or probes.(they can scan up to but not behind our firewalls. they will have to bring their own scanning tools) ,,EMPTY,No answer content
3852,#yellowflag,"6.025 The system must adhere to applicable minimum configuration standards located at: http://inside.fda.gov:9003/it/ITSecurity/Communications/ucm228656.htm (will need to review, but we use CIS) ",,EMPTY,No answer content
3853,#redflag,6.032 The requestor is reminded that only FDA badged and authorized personnel are to have hands on FDA equipment. Should a vendor need to be consulted for assistance with maintenance or troubleshootin,,EMPTY,No answer content
3854,#yellowflag,"7.003 The system shall provide the ability to store, edit, and view documents of any file format stored in the FDA repository.(we can only view certain file types) ",,EMPTY,No answer content
3855,#yellowflag,3.2.4 - Notification of personal data breachesThe holder notifies the buyer of any personal data breach within a maximum of 48 hours after becoming aware(will require approval I believe) ,,EMPTY,No answer content
3856,#redflag,"In addition, the proposed solution must comply with the standards established by the following general standards:The General Safety Reference System (RGS):(we can answer this, but have not been audite",,EMPTY,No answer content
3857,#yellowflag,"In addition, the proposed solution must comply with the standards established by the following general standards:The general accessibility reference for administrations (RGAA):(we can answer with WCAG",,EMPTY,No answer content
3858,#redflag,"In addition, the proposed solution must comply with the standards established by the following general standards:The General Interoperability Repository (RGI):(we can answer this, but have not been au",,EMPTY,No answer content
3859,#redflag,Maximum points will be assigned for an incident response time commitment that meets or betters CPC?s requirements listed above.(we cannot agree to resolution times) ,,EMPTY,No answer content
3860,#redflag,Maximum points will be assigned for a PMIR commitment that meets or betters CPC?s requirements: i.e. submitted within ten (10) business days from receipt by the successful Respondent of the written re,,EMPTY,No answer content
3861,#yellowflag,Maximum points will be awarded for 99.98% or greater(we cannot commit to this SLA) ,,EMPTY,No answer content
3862,#yellowflag,Maximum points will be awarded for an acknowledgement time of twenty (20) minutes or less.(we cannot hit this) ,,EMPTY,No answer content
3863,#redflag,Maximum points will be awarded for a notification timeframe of four (4) hours or less.(we might be able to do 48) ,,EMPTY,No answer content
3864,#redflag,"Maximum points will be awarded to Respondents who clearly identify the criteria that constitutes a disaster, meet an RTO of less than or equal to four (4) hours, or RPO less than or equal to 30 minute",,EMPTY,No answer content
3865,#redflag,Maximum points will be awarded to upgrades that CPC can opt-out of and where backwards compatibility is supported to n-2.(our upgrades are mandatory) ,,EMPTY,No answer content
3866,#redflag,RCR Respondents are required to demonstrate that the cloud services they are proposing in this RCR have been assessed by the Canadian Centre for Cyber Security (CCCS) and/or are in queue to be assesse,,EMPTY,No answer content
3867,#redflag,"The Respondent confirms that, for the proposed Platform, the Respondent has recently and successfully completed an annual Payment Card Industry Digital Security Standard (PCI DSS Level 2) assessment f",,EMPTY,No answer content
3868,#redflag,These services must provide the ability to isolate data in Canada ina data centre that is geographically located in Canada.(this will further limit the BOM) ,,EMPTY,No answer content
3869,#yellowflag,"Will sensitive data be scrambled for any data migrated from production to non-production environments?(will want to add Data Mask to the BOM, but it isn't PB authorized).",,EMPTY,No answer content
3870,#yellowflag,"All data, including derived data and service management data, are the property of the Government of Canada.(will need legal to review this) ",,EMPTY,No answer content
3871,#yellowflag,"As a part of any subsequent procurement process, Canada may assess Supply Chain Integrity for DPM P3 to ensure the protection of its National Security interests. It is anticipated that any successful ",,EMPTY,No answer content
3872,#yellowflag,"As the requirement is refined, Canada will finalize the Vendor Security Profile requirements, however Canada currently anticipates that Successful Suppliers and/or Bidders will require the following:U",,EMPTY,No answer content
3873,#yellowflag,Service providers are advised that works and services to be carried out for the solution may be accompanied by special security measures and may be subject to national security constraints. Consequent,,EMPTY,No answer content
3874,#redflag,"Credit Monitoring Requirements. In the event that a sensitive information incident involves PII or SPII, the Contractor may be required to, as directed by the Contracting Officer(we cannot sign up for",,EMPTY,No answer content
3877,#redflag,p 29 Provide credit monitoring services to individuals whose data was under the control of the Contractor or resided in the Contractor IT system at the time of the sensitive information incident for a,,EMPTY,No answer content
3878,#yellowflag,p 30 Any new Contractor employees assigned to the contract shall complete the training before accessing sensitive information under the contract. The training is accessible at https://www.dhs.gov/dhs-,,EMPTY,No answer content
3879,#yellowflag,"p 30 Unless otherwise specified, the DHS Rules of Behavior shall be signed within thirty (30) days of contract award. Any new Contractor employees assigned to the contractshall also sign the DHS Rules",,EMPTY,No answer content
3880,#redflag,p 9 PROD13074 Digital Workflow® Now Platform® App Engine Fulfiller(it looks like they are looking for Service Now licenses) ,,EMPTY,No answer content
3881,#yellowflag,REQ.144 To encrypt personal and confidential data at rest(we can do this s.t. constraints of platform encryption) ,,EMPTY,No answer content
